"pba-14v-2"
"Wavelength nm.","Abs."
536.80,0.010
537.00,0.010
537.20,0.010
537.40,0.010
537.60,0.010
537.80,0.010
538.00,0.010
538.20,0.010
538.40,0.010
538.60,0.010
538.80,0.010
539.00,0.010
539.20,0.010
539.40,0.010
539.60,0.010
539.80,0.010
540.00,0.010
540.20,0.010
540.40,0.010
540.60,0.010
540.80,0.009
541.00,0.009
541.20,0.009
541.40,0.009
541.60,0.009
541.80,0.009
542.00,0.009
542.20,0.009
542.40,0.009
542.60,0.009
542.80,0.009
543.00,0.009
543.20,0.009
543.40,0.009
543.60,0.009
543.80,0.009
544.00,0.009
544.20,0.009
544.40,0.009
544.60,0.009
544.80,0.009
545.00,0.009
545.20,0.009
545.40,0.009
545.60,0.009
545.80,0.008
546.00,0.008
546.20,0.008
546.40,0.008
546.60,0.008
546.80,0.008
547.00,0.008
547.20,0.008
547.40,0.008
547.60,0.008
547.80,0.008
548.00,0.008
548.20,0.008
548.40,0.008
548.60,0.008
548.80,0.008
549.00,0.008
549.20,0.008
549.40,0.008
549.60,0.008
549.80,0.008
550.00,0.008
550.20,0.008
550.40,0.008
550.60,0.008
550.80,0.008
551.00,0.008
551.20,0.008
551.40,0.008
551.60,0.008
551.80,0.008
552.00,0.008
552.20,0.008
552.40,0.008
552.60,0.008
552.80,0.008
553.00,0.008
553.20,0.008
553.40,0.008
553.60,0.007
553.80,0.007
554.00,0.008
554.20,0.007
554.40,0.007
554.60,0.007
554.80,0.008
555.00,0.008
555.20,0.008
555.40,0.008
555.60,0.008
555.80,0.008
556.00,0.008
556.20,0.008
556.40,0.008
556.60,0.008
556.80,0.008
557.00,0.008
557.20,0.008
557.40,0.007
557.60,0.007
557.80,0.007
558.00,0.007
558.20,0.007
558.40,0.007
558.60,0.007
558.80,0.007
559.00,0.007
559.20,0.007
559.40,0.007
559.60,0.007
559.80,0.007
560.00,0.007
560.20,0.007
560.40,0.007
560.60,0.007
560.80,0.007
561.00,0.007
561.20,0.007
561.40,0.007
561.60,0.007
561.80,0.007
562.00,0.007
562.20,0.007
562.40,0.007
562.60,0.007
562.80,0.007
563.00,0.007
563.20,0.007
563.40,0.007
563.60,0.008
563.80,0.008
564.00,0.008
564.20,0.008
564.40,0.008
564.60,0.008
564.80,0.008
565.00,0.008
565.20,0.008
565.40,0.008
565.60,0.008
565.80,0.008
566.00,0.008
566.20,0.007
566.40,0.007
566.60,0.007
566.80,0.007
567.00,0.007
567.20,0.007
567.40,0.007
567.60,0.007
567.80,0.007
568.00,0.007
568.20,0.007
568.40,0.007
568.60,0.007
568.80,0.007
569.00,0.007
569.20,0.007
569.40,0.007
569.60,0.007
569.80,0.007
570.00,0.007
570.20,0.007
570.40,0.007
570.60,0.007
570.80,0.007
571.00,0.007
571.20,0.007
571.40,0.007
571.60,0.007
571.80,0.007
572.00,0.007
572.20,0.007
572.40,0.007
572.60,0.007
572.80,0.007
573.00,0.007
573.20,0.007
573.40,0.007
573.60,0.007
573.80,0.007
574.00,0.007
574.20,0.007
574.40,0.007
574.60,0.007
574.80,0.007
575.00,0.007
575.20,0.007
575.40,0.007
575.60,0.007
575.80,0.007
576.00,0.006
576.20,0.006
576.40,0.006
576.60,0.006
576.80,0.006
577.00,0.006
577.20,0.006
577.40,0.006
577.60,0.006
577.80,0.006
578.00,0.006
578.20,0.006
578.40,0.006
578.60,0.006
578.80,0.006
579.00,0.006
579.20,0.006
579.40,0.006
579.60,0.006
579.80,0.006
580.00,0.006
580.20,0.006
580.40,0.006
580.60,0.006
580.80,0.006
581.00,0.006
581.20,0.006
581.40,0.006
581.60,0.006
581.80,0.006
582.00,0.006
582.20,0.006
582.40,0.006
582.60,0.006
582.80,0.006
583.00,0.006
583.20,0.006
583.40,0.006
583.60,0.006
583.80,0.006
584.00,0.006
584.20,0.006
584.40,0.006
584.60,0.006
584.80,0.006
585.00,0.006
585.20,0.006
585.40,0.006
585.60,0.006
585.80,0.006
586.00,0.006
586.20,0.006
586.40,0.006
586.60,0.006
586.80,0.006
587.00,0.006
587.20,0.006
587.40,0.006
587.60,0.006
587.80,0.006
588.00,0.006
588.20,0.006
588.40,0.006
588.60,0.006
588.80,0.007
589.00,0.007
589.20,0.006
589.40,0.006
589.60,0.006
589.80,0.006
590.00,0.006
590.20,0.006
590.40,0.006
590.60,0.006
590.80,0.006
591.00,0.006
591.20,0.006
591.40,0.006
591.60,0.006
591.80,0.006
592.00,0.006
592.20,0.006
592.40,0.006
592.60,0.006
592.80,0.006
593.00,0.006
593.20,0.006
593.40,0.006
593.60,0.006
593.80,0.006
594.00,0.006
594.20,0.006
594.40,0.006
594.60,0.006
594.80,0.006
595.00,0.006
595.20,0.006
595.40,0.006
595.60,0.006
595.80,0.006
596.00,0.006
596.20,0.006
596.40,0.006
596.60,0.006
596.80,0.006
597.00,0.006
597.20,0.006
597.40,0.006
597.60,0.006
597.80,0.006
598.00,0.006
598.20,0.006
598.40,0.006
598.60,0.006
598.80,0.006
599.00,0.006
599.20,0.006
599.40,0.006
599.60,0.006
599.80,0.006
600.00,0.006
600.20,0.006
600.40,0.006
600.60,0.006
600.80,0.006
601.00,0.006
601.20,0.006
601.40,0.006
601.60,0.006
601.80,0.006
602.00,0.006
602.20,0.006
602.40,0.006
602.60,0.006
602.80,0.006
603.00,0.006
603.20,0.006
603.40,0.006
603.60,0.006
603.80,0.006
604.00,0.006
604.20,0.006
604.40,0.006
604.60,0.006
604.80,0.006
605.00,0.006
605.20,0.006
605.40,0.006
605.60,0.006
605.80,0.006
606.00,0.006
606.20,0.006
606.40,0.006
606.60,0.006
606.80,0.005
607.00,0.005
607.20,0.005
607.40,0.005
607.60,0.005
607.80,0.005
608.00,0.005
608.20,0.005
608.40,0.005
608.60,0.005
608.80,0.005
609.00,0.005
609.20,0.005
609.40,0.005
609.60,0.005
609.80,0.005
610.00,0.005
610.20,0.005
610.40,0.005
610.60,0.005
610.80,0.005
611.00,0.005
611.20,0.005
611.40,0.005
611.60,0.005
611.80,0.005
612.00,0.005
612.20,0.005
612.40,0.006
612.60,0.005
612.80,0.005
613.00,0.006
613.20,0.005
613.40,0.005
613.60,0.005
613.80,0.005
614.00,0.005
614.20,0.005
614.40,0.005
614.60,0.005
614.80,0.005
615.00,0.005
615.20,0.005
615.40,0.005
615.60,0.005
615.80,0.005
616.00,0.005
616.20,0.005
616.40,0.005
616.60,0.005
616.80,0.005
617.00,0.005
617.20,0.005
617.40,0.005
617.60,0.005
617.80,0.005
618.00,0.005
618.20,0.005
618.40,0.005
618.60,0.005
618.80,0.005
619.00,0.005
619.20,0.005
619.40,0.005
619.60,0.005
619.80,0.005
620.00,0.005
620.20,0.005
620.40,0.005
620.60,0.005
620.80,0.005
621.00,0.005
621.20,0.005
621.40,0.005
621.60,0.005
621.80,0.005
622.00,0.005
622.20,0.005
622.40,0.005
622.60,0.005
622.80,0.005
623.00,0.005
623.20,0.005
623.40,0.005
623.60,0.005
623.80,0.005
624.00,0.005
624.20,0.005
624.40,0.005
624.60,0.005
624.80,0.005
625.00,0.005
625.20,0.005
625.40,0.005
625.60,0.005
625.80,0.005
626.00,0.005
626.20,0.005
626.40,0.005
626.60,0.005
626.80,0.005
627.00,0.005
627.20,0.005
627.40,0.005
627.60,0.005
627.80,0.005
628.00,0.005
628.20,0.005
628.40,0.005
628.60,0.005
628.80,0.005
629.00,0.005
629.20,0.005
629.40,0.005
629.60,0.005
629.80,0.005
630.00,0.005
630.20,0.005
630.40,0.005
630.60,0.005
630.80,0.005
631.00,0.005
631.20,0.005
631.40,0.005
631.60,0.005
631.80,0.005
632.00,0.005
632.20,0.005
632.40,0.005
632.60,0.005
632.80,0.005
633.00,0.005
633.20,0.005
633.40,0.005
633.60,0.005
633.80,0.005
634.00,0.005
634.20,0.005
634.40,0.005
634.60,0.005
634.80,0.005
635.00,0.005
635.20,0.005
635.40,0.005
635.60,0.005
635.80,0.005
636.00,0.005
636.20,0.005
636.40,0.005
636.60,0.005
636.80,0.005
637.00,0.005
637.20,0.005
637.40,0.005
637.60,0.005
637.80,0.005
638.00,0.005
638.20,0.005
638.40,0.005
638.60,0.005
638.80,0.005
639.00,0.005
639.20,0.005
639.40,0.005
639.60,0.005
639.80,0.005
640.00,0.005
640.20,0.005
640.40,0.005
640.60,0.005
640.80,0.005
641.00,0.005
641.20,0.005
641.40,0.005
641.60,0.005
641.80,0.005
642.00,0.005
642.20,0.005
642.40,0.005
642.60,0.005
642.80,0.005
643.00,0.005
643.20,0.005
643.40,0.005
643.60,0.005
643.80,0.005
644.00,0.005
644.20,0.005
644.40,0.005
644.60,0.005
644.80,0.005
645.00,0.005
645.20,0.005
645.40,0.005
645.60,0.004
645.80,0.004
646.00,0.004
646.20,0.004
646.40,0.004
646.60,0.004
646.80,0.004
647.00,0.004
647.20,0.004
647.40,0.004
647.60,0.004
647.80,0.004
648.00,0.004
648.20,0.003
648.40,0.004
648.60,0.003
648.80,0.003
649.00,0.003
649.20,0.004
649.40,0.003
649.60,0.003
649.80,0.004
650.00,0.003
