"pba-12v"
"Wavelength nm.","Abs."
537.60,0.013
537.80,0.013
538.00,0.013
538.20,0.013
538.40,0.013
538.60,0.013
538.80,0.013
539.00,0.013
539.20,0.013
539.40,0.013
539.60,0.013
539.80,0.013
540.00,0.012
540.20,0.012
540.40,0.012
540.60,0.012
540.80,0.012
541.00,0.012
541.20,0.012
541.40,0.012
541.60,0.012
541.80,0.012
542.00,0.012
542.20,0.012
542.40,0.012
542.60,0.012
542.80,0.012
543.00,0.012
543.20,0.012
543.40,0.012
543.60,0.012
543.80,0.012
544.00,0.012
544.20,0.012
544.40,0.012
544.60,0.012
544.80,0.012
545.00,0.012
545.20,0.012
545.40,0.012
545.60,0.012
545.80,0.012
546.00,0.012
546.20,0.012
546.40,0.012
546.60,0.012
546.80,0.012
547.00,0.012
547.20,0.012
547.40,0.012
547.60,0.012
547.80,0.012
548.00,0.012
548.20,0.012
548.40,0.012
548.60,0.012
548.80,0.012
549.00,0.012
549.20,0.012
549.40,0.012
549.60,0.012
549.80,0.012
550.00,0.012
550.20,0.012
550.40,0.011
550.60,0.012
550.80,0.012
551.00,0.012
551.20,0.012
551.40,0.012
551.60,0.012
551.80,0.012
552.00,0.012
552.20,0.012
552.40,0.012
552.60,0.012
552.80,0.012
553.00,0.012
553.20,0.012
553.40,0.012
553.60,0.012
553.80,0.011
554.00,0.011
554.20,0.012
554.40,0.011
554.60,0.011
554.80,0.011
555.00,0.012
555.20,0.012
555.40,0.012
555.60,0.012
555.80,0.012
556.00,0.012
556.20,0.012
556.40,0.012
556.60,0.012
556.80,0.012
557.00,0.012
557.20,0.012
557.40,0.012
557.60,0.012
557.80,0.011
558.00,0.011
558.20,0.011
558.40,0.011
558.60,0.011
558.80,0.012
559.00,0.012
559.20,0.011
559.40,0.012
559.60,0.012
559.80,0.012
560.00,0.012
560.20,0.012
560.40,0.011
560.60,0.011
560.80,0.012
561.00,0.012
561.20,0.012
561.40,0.012
561.60,0.012
561.80,0.012
562.00,0.011
562.20,0.011
562.40,0.012
562.60,0.011
562.80,0.011
563.00,0.012
563.20,0.012
563.40,0.011
563.60,0.011
563.80,0.011
564.00,0.011
564.20,0.011
564.40,0.011
564.60,0.011
564.80,0.011
565.00,0.011
565.20,0.011
565.40,0.011
565.60,0.011
565.80,0.011
566.00,0.011
566.20,0.011
566.40,0.011
566.60,0.011
566.80,0.011
567.00,0.011
567.20,0.011
567.40,0.011
567.60,0.011
567.80,0.011
568.00,0.011
568.20,0.011
568.40,0.011
568.60,0.011
568.80,0.011
569.00,0.011
569.20,0.011
569.40,0.011
569.60,0.011
569.80,0.011
570.00,0.011
570.20,0.011
570.40,0.011
570.60,0.011
570.80,0.011
571.00,0.011
571.20,0.011
571.40,0.011
571.60,0.011
571.80,0.011
572.00,0.011
572.20,0.011
572.40,0.011
572.60,0.011
572.80,0.011
573.00,0.011
573.20,0.011
573.40,0.011
573.60,0.011
573.80,0.011
574.00,0.011
574.20,0.011
574.40,0.011
574.60,0.011
574.80,0.011
575.00,0.011
575.20,0.011
575.40,0.011
575.60,0.011
575.80,0.011
576.00,0.011
576.20,0.011
576.40,0.011
576.60,0.011
576.80,0.011
577.00,0.011
577.20,0.011
577.40,0.011
577.60,0.011
577.80,0.011
578.00,0.011
578.20,0.011
578.40,0.011
578.60,0.011
578.80,0.011
579.00,0.011
579.20,0.011
579.40,0.011
579.60,0.011
579.80,0.011
580.00,0.011
580.20,0.011
580.40,0.011
580.60,0.011
580.80,0.011
581.00,0.011
581.20,0.011
581.40,0.011
581.60,0.011
581.80,0.011
582.00,0.011
582.20,0.011
582.40,0.011
582.60,0.011
582.80,0.010
583.00,0.010
583.20,0.010
583.40,0.010
583.60,0.010
583.80,0.010
584.00,0.010
584.20,0.010
584.40,0.011
584.60,0.011
584.80,0.011
585.00,0.011
585.20,0.011
585.40,0.011
585.60,0.011
585.80,0.011
586.00,0.011
586.20,0.011
586.40,0.011
586.60,0.011
586.80,0.011
587.00,0.011
587.20,0.011
587.40,0.011
587.60,0.011
587.80,0.011
588.00,0.011
588.20,0.011
588.40,0.011
588.60,0.011
588.80,0.011
589.00,0.011
589.20,0.011
589.40,0.011
589.60,0.011
589.80,0.011
590.00,0.011
590.20,0.011
590.40,0.011
590.60,0.011
590.80,0.011
591.00,0.011
591.20,0.011
591.40,0.011
591.60,0.011
591.80,0.010
592.00,0.010
592.20,0.010
592.40,0.010
592.60,0.010
592.80,0.010
593.00,0.010
593.20,0.011
593.40,0.011
593.60,0.011
593.80,0.011
594.00,0.011
594.20,0.011
594.40,0.011
594.60,0.011
594.80,0.011
595.00,0.011
595.20,0.011
595.40,0.011
595.60,0.011
595.80,0.011
596.00,0.011
596.20,0.011
596.40,0.011
596.60,0.011
596.80,0.011
597.00,0.011
597.20,0.011
597.40,0.011
597.60,0.011
597.80,0.011
598.00,0.011
598.20,0.011
598.40,0.011
598.60,0.011
598.80,0.011
599.00,0.011
599.20,0.011
599.40,0.011
599.60,0.011
599.80,0.010
600.00,0.010
600.20,0.010
600.40,0.010
600.60,0.011
600.80,0.011
601.00,0.011
601.20,0.011
601.40,0.011
601.60,0.011
601.80,0.011
602.00,0.011
602.20,0.011
602.40,0.011
602.60,0.011
602.80,0.011
603.00,0.011
603.20,0.011
603.40,0.011
603.60,0.011
603.80,0.011
604.00,0.010
604.20,0.011
604.40,0.011
604.60,0.011
604.80,0.011
605.00,0.011
605.20,0.011
605.40,0.011
605.60,0.011
605.80,0.010
606.00,0.010
606.20,0.010
606.40,0.010
606.60,0.010
606.80,0.010
607.00,0.010
607.20,0.010
607.40,0.010
607.60,0.010
607.80,0.010
608.00,0.010
608.20,0.010
608.40,0.010
608.60,0.010
608.80,0.010
609.00,0.011
609.20,0.010
609.40,0.010
609.60,0.010
609.80,0.010
610.00,0.010
610.20,0.010
610.40,0.010
610.60,0.010
610.80,0.010
611.00,0.010
611.20,0.010
611.40,0.010
611.60,0.010
611.80,0.011
612.00,0.011
612.20,0.011
612.40,0.011
612.60,0.011
612.80,0.011
613.00,0.011
613.20,0.011
613.40,0.011
613.60,0.011
613.80,0.011
614.00,0.011
614.20,0.011
614.40,0.010
614.60,0.010
614.80,0.011
615.00,0.010
615.20,0.010
615.40,0.010
615.60,0.010
615.80,0.010
616.00,0.010
616.20,0.010
616.40,0.010
616.60,0.011
616.80,0.010
617.00,0.011
617.20,0.011
617.40,0.010
617.60,0.010
617.80,0.010
618.00,0.010
618.20,0.010
618.40,0.010
618.60,0.010
618.80,0.010
619.00,0.010
619.20,0.010
619.40,0.010
619.60,0.010
619.80,0.010
620.00,0.010
620.20,0.010
620.40,0.010
620.60,0.010
620.80,0.011
621.00,0.010
621.20,0.010
621.40,0.010
621.60,0.010
621.80,0.010
622.00,0.010
622.20,0.010
622.40,0.010
622.60,0.010
622.80,0.010
623.00,0.010
623.20,0.010
623.40,0.010
623.60,0.010
623.80,0.010
624.00,0.010
624.20,0.010
624.40,0.010
624.60,0.010
624.80,0.010
625.00,0.010
625.20,0.010
625.40,0.010
625.60,0.010
625.80,0.010
626.00,0.010
626.20,0.010
626.40,0.010
626.60,0.010
626.80,0.010
627.00,0.010
627.20,0.010
627.40,0.010
627.60,0.010
627.80,0.010
628.00,0.010
628.20,0.010
628.40,0.010
628.60,0.010
628.80,0.010
629.00,0.010
629.20,0.010
629.40,0.010
629.60,0.010
629.80,0.010
630.00,0.010
630.20,0.010
630.40,0.010
630.60,0.010
630.80,0.010
631.00,0.010
631.20,0.010
631.40,0.010
631.60,0.010
631.80,0.010
632.00,0.010
632.20,0.010
632.40,0.010
632.60,0.010
632.80,0.010
633.00,0.010
633.20,0.010
633.40,0.010
633.60,0.010
633.80,0.010
634.00,0.010
634.20,0.010
634.40,0.010
634.60,0.010
634.80,0.010
635.00,0.010
635.20,0.010
635.40,0.010
635.60,0.010
635.80,0.010
636.00,0.010
636.20,0.010
636.40,0.010
636.60,0.010
636.80,0.010
637.00,0.010
637.20,0.010
637.40,0.010
637.60,0.010
637.80,0.010
638.00,0.010
638.20,0.010
638.40,0.010
638.60,0.010
638.80,0.010
639.00,0.010
639.20,0.010
639.40,0.010
639.60,0.010
639.80,0.011
640.00,0.011
640.20,0.010
640.40,0.011
640.60,0.011
640.80,0.010
641.00,0.010
641.20,0.010
641.40,0.010
641.60,0.010
641.80,0.010
642.00,0.010
642.20,0.010
642.40,0.010
642.60,0.010
642.80,0.010
643.00,0.010
643.20,0.010
643.40,0.010
643.60,0.010
643.80,0.010
644.00,0.010
644.20,0.010
644.40,0.010
644.60,0.010
644.80,0.010
645.00,0.010
645.20,0.010
645.40,0.010
645.60,0.010
645.80,0.010
646.00,0.010
646.20,0.010
646.40,0.010
646.60,0.010
646.80,0.010
647.00,0.010
647.20,0.010
647.40,0.010
647.60,0.010
647.80,0.010
648.00,0.010
648.20,0.010
648.40,0.010
648.60,0.010
648.80,0.010
649.00,0.010
649.20,0.010
649.40,0.010
649.60,0.010
649.80,0.010
650.00,0.010
