"pba-16v"
"Wavelength nm.","Abs."
250.00,0.111
250.20,0.111
250.40,0.111
250.60,0.111
250.80,0.111
251.00,0.111
251.20,0.112
251.40,0.112
251.60,0.112
251.80,0.112
252.00,0.112
252.20,0.112
252.40,0.112
252.60,0.112
252.80,0.112
253.00,0.112
253.20,0.112
253.40,0.112
253.60,0.112
253.80,0.112
254.00,0.112
254.20,0.112
254.40,0.112
254.60,0.112
254.80,0.112
255.00,0.112
255.20,0.112
255.40,0.112
255.60,0.112
255.80,0.112
256.00,0.112
256.20,0.112
256.40,0.112
256.60,0.112
256.80,0.112
257.00,0.112
257.20,0.111
257.40,0.111
257.60,0.111
257.80,0.111
258.00,0.111
258.20,0.111
258.40,0.111
258.60,0.111
258.80,0.110
259.00,0.110
259.20,0.110
259.40,0.110
259.60,0.110
259.80,0.110
260.00,0.110
260.20,0.109
260.40,0.109
260.60,0.109
260.80,0.109
261.00,0.109
261.20,0.109
261.40,0.109
261.60,0.108
261.80,0.108
262.00,0.108
262.20,0.108
262.40,0.108
262.60,0.108
262.80,0.107
263.00,0.107
263.20,0.107
263.40,0.107
263.60,0.106
263.80,0.106
264.00,0.106
264.20,0.106
264.40,0.105
264.60,0.105
264.80,0.105
265.00,0.104
265.20,0.104
265.40,0.104
265.60,0.103
265.80,0.103
266.00,0.103
266.20,0.102
266.40,0.102
266.60,0.102
266.80,0.101
267.00,0.101
267.20,0.101
267.40,0.100
267.60,0.100
267.80,0.100
268.00,0.099
268.20,0.099
268.40,0.098
268.60,0.098
268.80,0.098
269.00,0.097
269.20,0.097
269.40,0.096
269.60,0.096
269.80,0.096
270.00,0.095
270.20,0.095
270.40,0.094
270.60,0.094
270.80,0.094
271.00,0.093
271.20,0.093
271.40,0.092
271.60,0.092
271.80,0.092
272.00,0.091
272.20,0.091
272.40,0.091
272.60,0.090
272.80,0.090
273.00,0.089
273.20,0.089
273.40,0.088
273.60,0.088
273.80,0.087
274.00,0.087
274.20,0.087
274.40,0.086
274.60,0.086
274.80,0.085
275.00,0.085
275.20,0.085
275.40,0.084
275.60,0.084
275.80,0.084
276.00,0.083
276.20,0.083
276.40,0.082
276.60,0.082
276.80,0.082
277.00,0.081
277.20,0.081
277.40,0.081
277.60,0.080
277.80,0.080
278.00,0.079
278.20,0.079
278.40,0.079
278.60,0.078
278.80,0.078
279.00,0.078
279.20,0.077
279.40,0.077
279.60,0.077
279.80,0.076
280.00,0.076
280.20,0.075
280.40,0.075
280.60,0.075
280.80,0.074
281.00,0.074
281.20,0.074
281.40,0.073
281.60,0.073
281.80,0.073
282.00,0.072
282.20,0.072
282.40,0.072
282.60,0.071
282.80,0.071
283.00,0.071
283.20,0.070
283.40,0.070
283.60,0.070
283.80,0.069
284.00,0.069
284.20,0.069
284.40,0.068
284.60,0.068
284.80,0.068
285.00,0.067
285.20,0.067
285.40,0.067
285.60,0.067
285.80,0.066
286.00,0.066
286.20,0.066
286.40,0.066
286.60,0.065
286.80,0.065
287.00,0.065
287.20,0.064
287.40,0.064
287.60,0.064
287.80,0.063
288.00,0.063
288.20,0.063
288.40,0.063
288.60,0.062
288.80,0.062
289.00,0.062
289.20,0.061
289.40,0.061
289.60,0.061
289.80,0.060
290.00,0.060
290.20,0.060
290.40,0.060
290.60,0.059
290.80,0.059
291.00,0.059
291.20,0.058
291.40,0.058
291.60,0.058
291.80,0.057
292.00,0.057
292.20,0.057
292.40,0.056
292.60,0.056
292.80,0.056
293.00,0.056
293.20,0.055
293.40,0.055
293.60,0.055
293.80,0.054
294.00,0.054
294.20,0.054
294.40,0.053
294.60,0.053
294.80,0.053
295.00,0.053
295.20,0.052
295.40,0.052
295.60,0.052
295.80,0.051
296.00,0.051
296.20,0.051
296.40,0.050
296.60,0.050
296.80,0.049
297.00,0.049
297.20,0.049
297.40,0.049
297.60,0.048
297.80,0.048
298.00,0.048
298.20,0.047
298.40,0.047
298.60,0.047
298.80,0.046
299.00,0.046
299.20,0.046
299.40,0.046
299.60,0.045
299.80,0.045
300.00,0.045
300.20,0.044
300.40,0.044
300.60,0.044
300.80,0.043
301.00,0.043
301.20,0.043
301.40,0.043
301.60,0.042
301.80,0.042
302.00,0.041
302.20,0.041
302.40,0.041
302.60,0.040
302.80,0.040
303.00,0.040
303.20,0.040
303.40,0.039
303.60,0.039
303.80,0.039
304.00,0.039
304.20,0.038
304.40,0.038
304.60,0.038
304.80,0.038
305.00,0.038
305.20,0.037
305.40,0.037
305.60,0.037
305.80,0.037
306.00,0.037
306.20,0.036
306.40,0.036
306.60,0.036
306.80,0.036
307.00,0.035
307.20,0.035
307.40,0.035
307.60,0.035
307.80,0.035
308.00,0.034
308.20,0.034
308.40,0.034
308.60,0.034
308.80,0.033
309.00,0.033
309.20,0.033
309.40,0.033
309.60,0.032
309.80,0.032
310.00,0.032
310.20,0.032
310.40,0.031
310.60,0.031
310.80,0.031
311.00,0.031
311.20,0.031
311.40,0.030
311.60,0.030
311.80,0.030
312.00,0.030
312.20,0.030
312.40,0.030
312.60,0.030
312.80,0.030
313.00,0.030
313.20,0.030
313.40,0.030
313.60,0.029
313.80,0.029
314.00,0.029
314.20,0.029
314.40,0.029
314.60,0.029
314.80,0.029
315.00,0.029
315.20,0.029
315.40,0.028
315.60,0.028
315.80,0.028
316.00,0.028
316.20,0.028
316.40,0.028
316.60,0.028
316.80,0.028
317.00,0.028
317.20,0.028
317.40,0.028
317.60,0.028
317.80,0.028
318.00,0.027
318.20,0.027
318.40,0.027
318.60,0.027
318.80,0.027
319.00,0.027
319.20,0.027
319.40,0.027
319.60,0.027
319.80,0.027
320.00,0.027
320.20,0.027
320.40,0.027
320.60,0.027
320.80,0.027
321.00,0.027
321.20,0.027
321.40,0.027
321.60,0.027
321.80,0.026
322.00,0.026
322.20,0.026
322.40,0.026
322.60,0.026
322.80,0.026
323.00,0.026
323.20,0.026
323.40,0.026
323.60,0.026
323.80,0.026
324.00,0.026
324.20,0.026
324.40,0.026
324.60,0.026
324.80,0.026
325.00,0.026
325.20,0.026
325.40,0.026
325.60,0.026
325.80,0.026
326.00,0.026
326.20,0.026
326.40,0.025
326.60,0.025
326.80,0.025
327.00,0.025
327.20,0.026
327.40,0.026
327.60,0.025
327.80,0.025
328.00,0.025
328.20,0.025
328.40,0.025
328.60,0.025
328.80,0.025
329.00,0.025
329.20,0.025
329.40,0.025
329.60,0.025
329.80,0.025
330.00,0.025
330.20,0.025
330.40,0.025
330.60,0.025
330.80,0.025
331.00,0.026
331.20,0.026
331.40,0.026
331.60,0.026
331.80,0.026
332.00,0.026
332.20,0.026
332.40,0.026
332.60,0.026
332.80,0.026
333.00,0.026
333.20,0.026
333.40,0.025
333.60,0.025
333.80,0.025
334.00,0.025
334.20,0.025
334.40,0.025
334.60,0.025
334.80,0.025
335.00,0.025
335.20,0.024
335.40,0.024
335.60,0.024
335.80,0.025
336.00,0.025
336.20,0.025
336.40,0.025
336.60,0.025
336.80,0.025
337.00,0.025
337.20,0.025
337.40,0.025
337.60,0.025
337.80,0.025
338.00,0.025
338.20,0.025
338.40,0.025
338.60,0.025
338.80,0.025
339.00,0.025
339.20,0.025
339.40,0.025
339.60,0.025
339.80,0.025
340.00,0.025
340.20,0.025
340.40,0.025
340.60,0.025
340.80,0.025
341.00,0.026
341.20,0.026
341.40,0.025
341.60,0.025
341.80,0.025
342.00,0.025
342.20,0.025
342.40,0.025
342.60,0.025
342.80,0.025
343.00,0.025
343.20,0.025
343.40,0.025
343.60,0.025
343.80,0.025
344.00,0.025
344.20,0.025
344.40,0.025
344.60,0.026
344.80,0.026
345.00,0.026
345.20,0.026
345.40,0.026
345.60,0.026
345.80,0.026
346.00,0.026
346.20,0.026
346.40,0.026
346.60,0.026
346.80,0.026
347.00,0.026
347.20,0.026
347.40,0.026
347.60,0.026
347.80,0.026
348.00,0.026
348.20,0.026
348.40,0.026
348.60,0.026
348.80,0.026
349.00,0.026
349.20,0.026
349.40,0.026
349.60,0.026
349.80,0.026
350.00,0.026
350.20,0.026
350.40,0.027
350.60,0.027
350.80,0.027
351.00,0.027
351.20,0.027
351.40,0.027
351.60,0.027
351.80,0.027
352.00,0.027
352.20,0.027
352.40,0.027
352.60,0.027
352.80,0.027
353.00,0.027
353.20,0.027
353.40,0.027
353.60,0.027
353.80,0.027
354.00,0.027
354.20,0.027
354.40,0.027
354.60,0.027
354.80,0.027
355.00,0.027
355.20,0.027
355.40,0.027
355.60,0.027
355.80,0.027
356.00,0.027
356.20,0.027
356.40,0.027
356.60,0.027
356.80,0.027
357.00,0.027
357.20,0.028
357.40,0.028
357.60,0.028
357.80,0.028
358.00,0.028
358.20,0.028
358.40,0.028
358.60,0.028
358.80,0.028
359.00,0.028
359.20,0.028
359.40,0.028
359.60,0.028
359.80,0.028
360.00,0.028
360.20,0.029
360.40,0.029
360.60,0.029
360.80,0.029
361.00,0.029
361.20,0.029
361.40,0.029
361.60,0.029
361.80,0.029
362.00,0.029
362.20,0.029
362.40,0.030
362.60,0.030
362.80,0.030
363.00,0.030
363.20,0.030
363.40,0.030
363.60,0.030
363.80,0.030
364.00,0.030
364.20,0.030
364.40,0.030
364.60,0.030
364.80,0.031
365.00,0.031
365.20,0.031
365.40,0.031
365.60,0.031
365.80,0.031
366.00,0.031
366.20,0.032
366.40,0.032
366.60,0.032
366.80,0.032
367.00,0.032
367.20,0.032
367.40,0.032
367.60,0.032
367.80,0.033
368.00,0.033
368.20,0.033
368.40,0.033
368.60,0.033
368.80,0.033
369.00,0.033
369.20,0.033
369.40,0.033
369.60,0.033
369.80,0.033
370.00,0.033
370.20,0.033
370.40,0.033
370.60,0.033
370.80,0.033
371.00,0.033
371.20,0.033
371.40,0.034
371.60,0.033
371.80,0.034
372.00,0.034
372.20,0.034
372.40,0.035
372.60,0.035
372.80,0.035
373.00,0.035
373.20,0.035
373.40,0.035
373.60,0.036
373.80,0.036
374.00,0.036
374.20,0.036
374.40,0.036
374.60,0.037
374.80,0.036
375.00,0.037
375.20,0.037
375.40,0.037
375.60,0.037
375.80,0.037
376.00,0.038
376.20,0.038
376.40,0.038
376.60,0.038
376.80,0.038
377.00,0.038
377.20,0.038
377.40,0.038
377.60,0.038
377.80,0.038
378.00,0.039
378.20,0.039
378.40,0.039
378.60,0.039
378.80,0.039
379.00,0.039
379.20,0.039
379.40,0.039
379.60,0.040
379.80,0.040
380.00,0.040
380.20,0.040
380.40,0.040
380.60,0.040
380.80,0.040
381.00,0.040
381.20,0.040
381.40,0.041
381.60,0.041
381.80,0.041
382.00,0.041
382.20,0.042
382.40,0.042
382.60,0.042
382.80,0.042
383.00,0.042
383.20,0.043
383.40,0.043
383.60,0.043
383.80,0.043
384.00,0.043
384.20,0.043
384.40,0.043
384.60,0.043
384.80,0.044
385.00,0.044
385.20,0.044
385.40,0.044
385.60,0.044
385.80,0.044
386.00,0.044
386.20,0.044
386.40,0.045
386.60,0.045
386.80,0.045
387.00,0.045
387.20,0.045
387.40,0.045
387.60,0.045
387.80,0.046
388.00,0.046
388.20,0.046
388.40,0.046
388.60,0.046
388.80,0.046
389.00,0.047
389.20,0.047
389.40,0.047
389.60,0.047
389.80,0.048
390.00,0.048
390.20,0.048
390.40,0.049
390.60,0.049
390.80,0.049
391.00,0.049
391.20,0.050
391.40,0.050
391.60,0.050
391.80,0.050
392.00,0.050
392.20,0.051
392.40,0.051
392.60,0.051
392.80,0.051
393.00,0.051
393.20,0.052
393.40,0.052
393.60,0.052
393.80,0.052
394.00,0.053
394.20,0.053
394.40,0.053
394.60,0.053
394.80,0.053
395.00,0.054
395.20,0.054
395.40,0.054
395.60,0.054
395.80,0.055
396.00,0.055
396.20,0.055
396.40,0.055
396.60,0.056
396.80,0.056
397.00,0.056
397.20,0.056
397.40,0.056
397.60,0.057
397.80,0.057
398.00,0.057
398.20,0.057
398.40,0.058
398.60,0.058
398.80,0.058
399.00,0.058
399.20,0.059
399.40,0.059
399.60,0.059
399.80,0.060
400.00,0.060
400.20,0.060
400.40,0.061
400.60,0.061
400.80,0.062
401.00,0.062
401.20,0.062
401.40,0.063
401.60,0.063
401.80,0.063
402.00,0.063
402.20,0.064
402.40,0.064
402.60,0.064
402.80,0.065
403.00,0.065
403.20,0.065
403.40,0.065
403.60,0.066
403.80,0.066
404.00,0.067
404.20,0.067
404.40,0.067
404.60,0.068
404.80,0.068
405.00,0.069
405.20,0.069
405.40,0.070
405.60,0.070
405.80,0.070
406.00,0.071
406.20,0.071
406.40,0.072
406.60,0.072
406.80,0.073
407.00,0.073
407.20,0.073
407.40,0.074
407.60,0.074
407.80,0.074
408.00,0.075
408.20,0.075
408.40,0.075
408.60,0.076
408.80,0.076
409.00,0.076
409.20,0.077
409.40,0.077
409.60,0.077
409.80,0.077
410.00,0.078
410.20,0.078
410.40,0.078
410.60,0.079
410.80,0.079
411.00,0.080
411.20,0.080
411.40,0.080
411.60,0.081
411.80,0.081
412.00,0.081
412.20,0.082
412.40,0.082
412.60,0.082
412.80,0.083
413.00,0.083
413.20,0.083
413.40,0.084
413.60,0.084
413.80,0.084
414.00,0.085
414.20,0.085
414.40,0.086
414.60,0.086
414.80,0.087
415.00,0.087
415.20,0.087
415.40,0.088
415.60,0.088
415.80,0.089
416.00,0.089
416.20,0.090
416.40,0.090
416.60,0.091
416.80,0.091
417.00,0.092
417.20,0.092
417.40,0.092
417.60,0.093
417.80,0.093
418.00,0.094
418.20,0.094
418.40,0.095
418.60,0.095
418.80,0.096
419.00,0.096
419.20,0.097
419.40,0.097
419.60,0.098
419.80,0.098
420.00,0.099
420.20,0.100
420.40,0.100
420.60,0.101
420.80,0.101
421.00,0.102
421.20,0.102
421.40,0.103
421.60,0.104
421.80,0.104
422.00,0.105
422.20,0.105
422.40,0.106
422.60,0.106
422.80,0.107
423.00,0.107
423.20,0.108
423.40,0.109
423.60,0.109
423.80,0.110
424.00,0.110
424.20,0.111
424.40,0.111
424.60,0.112
424.80,0.112
425.00,0.113
425.20,0.113
425.40,0.114
425.60,0.114
425.80,0.115
426.00,0.115
426.20,0.116
426.40,0.117
426.60,0.117
426.80,0.118
427.00,0.118
427.20,0.119
427.40,0.120
427.60,0.120
427.80,0.121
428.00,0.121
428.20,0.122
428.40,0.123
428.60,0.123
428.80,0.124
429.00,0.124
429.20,0.125
429.40,0.125
429.60,0.126
429.80,0.126
430.00,0.127
430.20,0.128
430.40,0.128
430.60,0.129
430.80,0.129
431.00,0.130
431.20,0.130
431.40,0.131
431.60,0.131
431.80,0.132
432.00,0.132
432.20,0.133
432.40,0.133
432.60,0.134
432.80,0.134
433.00,0.135
433.20,0.136
433.40,0.136
433.60,0.137
433.80,0.137
434.00,0.138
434.20,0.138
434.40,0.138
434.60,0.139
434.80,0.140
435.00,0.140
435.20,0.141
435.40,0.141
435.60,0.142
435.80,0.142
436.00,0.143
436.20,0.143
436.40,0.144
436.60,0.144
436.80,0.145
437.00,0.146
437.20,0.146
437.40,0.146
437.60,0.147
437.80,0.147
438.00,0.148
438.20,0.148
438.40,0.149
438.60,0.149
438.80,0.150
439.00,0.150
439.20,0.151
439.40,0.151
439.60,0.152
439.80,0.152
440.00,0.152
440.20,0.153
440.40,0.153
440.60,0.154
440.80,0.154
441.00,0.155
441.20,0.155
441.40,0.155
441.60,0.156
441.80,0.156
442.00,0.156
442.20,0.157
442.40,0.157
442.60,0.158
442.80,0.158
443.00,0.159
443.20,0.159
443.40,0.159
443.60,0.160
443.80,0.160
444.00,0.161
444.20,0.161
444.40,0.161
444.60,0.162
444.80,0.162
445.00,0.163
445.20,0.163
445.40,0.164
445.60,0.164
445.80,0.164
446.00,0.165
446.20,0.165
446.40,0.165
446.60,0.166
446.80,0.166
447.00,0.167
447.20,0.167
447.40,0.167
447.60,0.167
447.80,0.168
448.00,0.168
448.20,0.168
448.40,0.169
448.60,0.169
448.80,0.169
449.00,0.169
449.20,0.169
449.40,0.170
449.60,0.170
449.80,0.170
450.00,0.171
450.20,0.171
450.40,0.171
450.60,0.171
450.80,0.172
451.00,0.172
451.20,0.173
451.40,0.173
451.60,0.173
451.80,0.174
452.00,0.174
452.20,0.174
452.40,0.175
452.60,0.175
452.80,0.175
453.00,0.176
453.20,0.176
453.40,0.176
453.60,0.176
453.80,0.176
454.00,0.176
454.20,0.176
454.40,0.177
454.60,0.177
454.80,0.177
455.00,0.177
455.20,0.177
455.40,0.177
455.60,0.177
455.80,0.177
456.00,0.178
456.20,0.177
456.40,0.177
456.60,0.178
456.80,0.178
457.00,0.178
457.20,0.178
457.40,0.178
457.60,0.178
457.80,0.178
458.00,0.179
458.20,0.179
458.40,0.179
458.60,0.180
458.80,0.180
459.00,0.180
459.20,0.181
459.40,0.181
459.60,0.181
459.80,0.181
460.00,0.181
460.20,0.181
460.40,0.181
460.60,0.181
460.80,0.180
461.00,0.180
461.20,0.181
461.40,0.181
461.60,0.181
461.80,0.181
462.00,0.181
462.20,0.181
462.40,0.181
462.60,0.181
462.80,0.181
463.00,0.180
463.20,0.180
463.40,0.180
463.60,0.180
463.80,0.179
464.00,0.180
464.20,0.179
464.40,0.179
464.60,0.179
464.80,0.179
465.00,0.178
465.20,0.178
465.40,0.178
465.60,0.178
465.80,0.177
466.00,0.177
466.20,0.177
466.40,0.176
466.60,0.176
466.80,0.175
467.00,0.175
467.20,0.175
467.40,0.174
467.60,0.175
467.80,0.174
468.00,0.174
468.20,0.174
468.40,0.173
468.60,0.173
468.80,0.172
469.00,0.172
469.20,0.172
469.40,0.171
469.60,0.171
469.80,0.170
470.00,0.170
470.20,0.169
470.40,0.169
470.60,0.168
470.80,0.168
471.00,0.167
471.20,0.167
471.40,0.167
471.60,0.166
471.80,0.166
472.00,0.165
472.20,0.165
472.40,0.164
472.60,0.164
472.80,0.164
473.00,0.163
473.20,0.163
473.40,0.162
473.60,0.162
473.80,0.161
474.00,0.160
474.20,0.160
474.40,0.160
474.60,0.159
474.80,0.159
475.00,0.158
475.20,0.158
475.40,0.157
475.60,0.157
475.80,0.156
476.00,0.155
476.20,0.155
476.40,0.154
476.60,0.154
476.80,0.153
477.00,0.153
477.20,0.152
477.40,0.152
477.60,0.151
477.80,0.150
478.00,0.150
478.20,0.149
478.40,0.149
478.60,0.149
478.80,0.148
479.00,0.147
479.20,0.147
479.40,0.146
479.60,0.146
479.80,0.145
480.00,0.144
480.20,0.144
480.40,0.143
480.60,0.142
480.80,0.142
481.00,0.141
481.20,0.140
481.40,0.140
481.60,0.139
481.80,0.138
482.00,0.137
482.20,0.137
482.40,0.136
482.60,0.136
482.80,0.135
483.00,0.134
483.20,0.133
483.40,0.133
483.60,0.132
483.80,0.131
484.00,0.130
484.20,0.130
484.40,0.129
484.60,0.128
484.80,0.127
485.00,0.127
485.20,0.126
485.40,0.125
485.60,0.124
485.80,0.124
486.00,0.123
486.20,0.122
486.40,0.121
486.60,0.121
486.80,0.120
487.00,0.119
487.20,0.118
487.40,0.117
487.60,0.117
487.80,0.116
488.00,0.115
488.20,0.114
488.40,0.113
488.60,0.113
488.80,0.112
489.00,0.111
489.20,0.110
489.40,0.110
489.60,0.109
489.80,0.108
490.00,0.107
490.20,0.107
490.40,0.106
490.60,0.105
490.80,0.104
491.00,0.103
491.20,0.103
491.40,0.102
491.60,0.101
491.80,0.100
492.00,0.099
492.20,0.098
492.40,0.098
492.60,0.097
492.80,0.096
493.00,0.095
493.20,0.094
493.40,0.093
493.60,0.092
493.80,0.092
494.00,0.091
494.20,0.090
494.40,0.089
494.60,0.088
494.80,0.088
495.00,0.087
495.20,0.086
495.40,0.085
495.60,0.084
495.80,0.084
496.00,0.083
496.20,0.082
496.40,0.081
496.60,0.081
496.80,0.080
497.00,0.079
497.20,0.078
497.40,0.078
497.60,0.077
497.80,0.076
498.00,0.075
498.20,0.075
498.40,0.074
498.60,0.073
498.80,0.072
499.00,0.071
499.20,0.071
499.40,0.070
499.60,0.069
499.80,0.068
500.00,0.068
500.20,0.067
500.40,0.066
500.60,0.066
500.80,0.065
501.00,0.064
501.20,0.063
501.40,0.063
501.60,0.062
501.80,0.061
502.00,0.061
502.20,0.060
502.40,0.059
502.60,0.059
502.80,0.058
503.00,0.057
503.20,0.057
503.40,0.056
503.60,0.055
503.80,0.055
504.00,0.054
504.20,0.053
504.40,0.053
504.60,0.052
504.80,0.051
505.00,0.051
505.20,0.050
505.40,0.050
505.60,0.049
505.80,0.049
506.00,0.048
506.20,0.048
506.40,0.047
506.60,0.047
506.80,0.046
507.00,0.045
507.20,0.045
507.40,0.045
507.60,0.044
507.80,0.043
508.00,0.043
508.20,0.042
508.40,0.042
508.60,0.041
508.80,0.041
509.00,0.040
509.20,0.040
509.40,0.039
509.60,0.039
509.80,0.038
510.00,0.038
510.20,0.037
510.40,0.037
510.60,0.037
510.80,0.036
511.00,0.036
511.20,0.035
511.40,0.035
511.60,0.034
511.80,0.034
512.00,0.034
512.20,0.033
512.40,0.033
512.60,0.032
512.80,0.032
513.00,0.032
513.20,0.031
513.40,0.031
513.60,0.031
513.80,0.030
514.00,0.030
514.20,0.030
514.40,0.029
514.60,0.029
514.80,0.029
515.00,0.028
515.20,0.028
515.40,0.028
515.60,0.027
515.80,0.027
516.00,0.027
516.20,0.026
516.40,0.026
516.60,0.026
516.80,0.025
517.00,0.025
517.20,0.025
517.40,0.025
517.60,0.024
517.80,0.024
518.00,0.024
518.20,0.024
518.40,0.023
518.60,0.023
518.80,0.023
519.00,0.023
519.20,0.022
519.40,0.022
519.60,0.022
519.80,0.022
520.00,0.021
520.20,0.021
520.40,0.021
520.60,0.021
520.80,0.021
521.00,0.020
521.20,0.020
521.40,0.020
521.60,0.020
521.80,0.020
522.00,0.020
522.20,0.019
522.40,0.019
522.60,0.019
522.80,0.019
523.00,0.019
523.20,0.018
523.40,0.018
523.60,0.018
523.80,0.018
524.00,0.018
524.20,0.017
524.40,0.017
524.60,0.017
524.80,0.017
525.00,0.017
525.20,0.017
525.40,0.017
525.60,0.016
525.80,0.016
526.00,0.016
526.20,0.016
526.40,0.016
526.60,0.016
526.80,0.016
527.00,0.016
527.20,0.015
527.40,0.015
527.60,0.015
527.80,0.015
528.00,0.015
528.20,0.015
528.40,0.015
528.60,0.015
528.80,0.014
529.00,0.014
529.20,0.015
529.40,0.014
529.60,0.014
529.80,0.014
530.00,0.014
530.20,0.014
530.40,0.015
530.60,0.015
530.80,0.015
531.00,0.015
531.20,0.015
531.40,0.015
531.60,0.014
531.80,0.014
532.00,0.014
532.20,0.014
532.40,0.014
532.60,0.014
532.80,0.014
533.00,0.013
533.20,0.013
533.40,0.013
533.60,0.013
533.80,0.013
534.00,0.012
534.20,0.012
534.40,0.012
534.60,0.012
534.80,0.012
535.00,0.012
535.20,0.012
535.40,0.012
535.60,0.012
535.80,0.012
536.00,0.012
536.20,0.013
536.40,0.013
536.60,0.013
536.80,0.013
537.00,0.013
537.20,0.013
537.40,0.012
537.60,0.012
537.80,0.012
538.00,0.012
538.20,0.012
538.40,0.012
538.60,0.012
