-1.00000e+01	0.00000e+00
-9.99000e+00	0.00000e+00
-9.98000e+00	0.00000e+00
-9.97000e+00	6.90300e+03
-9.96000e+00	0.00000e+00
-9.95000e+00	0.00000e+00
-9.94000e+00	0.00000e+00
-9.93000e+00	1.75800e+03
-9.92000e+00	0.00000e+00
-9.91000e+00	0.00000e+00
-9.90000e+00	6.92100e+03
-9.89000e+00	0.00000e+00
-9.88000e+00	0.00000e+00
-9.87000e+00	0.00000e+00
-9.86000e+00	0.00000e+00
-9.85000e+00	0.00000e+00
-9.84000e+00	0.00000e+00
-9.83000e+00	0.00000e+00
-9.82000e+00	0.00000e+00
-9.81000e+00	0.00000e+00
-9.80000e+00	4.80500e+03
-9.79000e+00	0.00000e+00
-9.78000e+00	0.00000e+00
-9.77000e+00	0.00000e+00
-9.76000e+00	0.00000e+00
-9.75000e+00	0.00000e+00
-9.74000e+00	0.00000e+00
-9.73000e+00	0.00000e+00
-9.72000e+00	0.00000e+00
-9.71000e+00	0.00000e+00
-9.70000e+00	0.00000e+00
-9.69000e+00	0.00000e+00
-9.68000e+00	0.00000e+00
-9.67000e+00	0.00000e+00
-9.66000e+00	0.00000e+00
-9.65000e+00	6.70500e+03
-9.64000e+00	0.00000e+00
-9.63000e+00	1.73100e+03
-9.62000e+00	1.46200e+03
-9.61000e+00	6.81500e+03
-9.60000e+00	6.95900e+03
-9.59000e+00	0.00000e+00
-9.58000e+00	0.00000e+00
-9.57000e+00	0.00000e+00
-9.56000e+00	0.00000e+00
-9.55000e+00	0.00000e+00
-9.54000e+00	0.00000e+00
-9.53000e+00	0.00000e+00
-9.52000e+00	0.00000e+00
-9.51000e+00	0.00000e+00
-9.50000e+00	0.00000e+00
-9.49000e+00	0.00000e+00
-9.48000e+00	0.00000e+00
-9.47000e+00	6.84100e+03
-9.46000e+00	1.53800e+03
-9.45000e+00	0.00000e+00
-9.44000e+00	6.62100e+03
-9.43000e+00	0.00000e+00
-9.42000e+00	0.00000e+00
-9.41000e+00	0.00000e+00
-9.40000e+00	0.00000e+00
-9.39000e+00	0.00000e+00
-9.38000e+00	0.00000e+00
-9.37000e+00	0.00000e+00
-9.36000e+00	0.00000e+00
-9.35000e+00	0.00000e+00
-9.34000e+00	6.81400e+03
-9.33000e+00	1.65600e+03
-9.32000e+00	6.62000e+03
-9.31000e+00	0.00000e+00
-9.30000e+00	0.00000e+00
-9.29000e+00	0.00000e+00
-9.28000e+00	0.00000e+00
-9.27000e+00	0.00000e+00
-9.26000e+00	0.00000e+00
-9.25000e+00	2.65000e+02
-9.24000e+00	6.76100e+03
-9.23000e+00	8.27000e+03
-9.22000e+00	0.00000e+00
-9.21000e+00	0.00000e+00
-9.20000e+00	0.00000e+00
-9.19000e+00	0.00000e+00
-9.18000e+00	4.70500e+03
-9.17000e+00	0.00000e+00
-9.16000e+00	6.74100e+03
-9.15000e+00	6.60500e+03
-9.14000e+00	0.00000e+00
