0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	2	5	3	4	8	7	6	13	8	6	4	11	6	7	13	11	16	13	10	13	12	12	20	9	10	21	10	19	19	16	21	22	21	21	16	27	16	13	25	21	11	21	23	26	22	27	27	22	17	23	15	18	13	8	5	9	15	22	13	15	8	6	16	6	14	6	1	7	6	6	5	1	0	2	4	2	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	0	0	1	4	1	3	3	3	0	5	4	10	5	10	10	8	5	11	13	10	13	12	12	10	7	11	12	10	8	14	10	7	18	12	22	25	17	12	26	20	34	16	29	26	19	17	20	29	23	20	28	27	25	21	22	22	20	10	10	7	11	9	11	12	14	16	9	8	6	11	10	8	5	6	5	4	0	0	2	1	3	2	2	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0	1	1	2	4	6	2	5	7	4	7	6	8	10	8	10	16	13	6	6	7	8	9	6	11	16	6	15	15	10	15	2	6	18	13	11	25	18	13	16	17	21	15	14	34	16	25	20	17	17	18	22	16	9	4	13	12	4	7	8	14	17	7	10	7	3	5	11	9	2	3	2	3	3	1	4	1	3	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	1	0	0	0	0	1	1	1	2	3	2	2	1	4	4	3	5	10	14	6	15	15	7	12	11	10	11	7	8	13	5	12	14	14	20	19	16	14	9	17	19	16	20	16	23	21	17	19	17	19	25	30	18	26	23	27	20	10	21	28	29	14	12	13	18	12	9	12	15	17	10	17	10	6	8	3	12	10	4	4	8	3	2	1	0	1	1	2	1	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	5	3	2	6	4	4	7	8	5	8	10	12	1	10	11	11	4	10	9	13	10	10	12	12	9	12	13	12	14	14	22	20	13	11	12	15	11	11	12	19	19	26	16	16	25	27	26	10	21	19	10	14	11	9	12	11	14	14	10	3	6	10	8	1	6	8	8	7	2	3	3	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	2	0	4	2	4	2	3	7	3	5	2	8	6	5	5	9	6	11	10	12	8	4	5	8	6	8	16	19	16	19	16	14	22	13	14	15	14	13	18	16	17	19	16	9	22	28	20	18	17	18	17	20	14	13	14	17	13	11	8	7	10	14	15	11	7	6	3	3	9	2	4	8	3	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	3	2	1	2	6	2	0	5	6	10	11	5	2	6	6	13	12	17	12	9	7	11	13	7	9	5	14	21	17	20	17	13	17	13	23	23	21	22	21	25	14	19	25	19	22	22	18	30	18	29	18	24	23	35	21	13	17	14	8	11	13	14	9	14	9	13	9	5	12	7	7	7	5	6	4	3	5	0	0	1	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	3	4	4	5	5	4	5	7	11	6	8	6	7	7	5	8	12	6	12	8	12	12	4	10	15	10	6	12	15	14	14	25	18	18	22	8	14	20	17	19	16	27	16	25	19	19	17	9	26	17	22	11	10	8	10	10	10	15	10	11	6	5	3	7	3	6	7	2	3	7	6	7	3	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3	0	2	2	0	3	4	5	7	10	6	10	6	10	12	11	9	7	13	11	16	7	9	15	16	15	11	13	10	19	17	17	12	11	13	23	13	30	19	23	20	29	16	24	19	23	24	31	19	21	24	27	18	16	17	19	13	14	16	15	15	22	15	9	9	6	11	6	7	12	5	6	7	1	4	8	2	1	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	1	0	2	1	3	0	1	1	0	1	2	4	4	5	8	15	5	4	5	6	3	8	7	7	4	11	10	11	10	6	8	7	9	8	11	13	16	26	11	18	11	16	22	15	16	15	10	16	13	19	17	23	23	17	24	12	23	17	23	15	12	10	12	10	8	19	10	9	10	10	11	3	3	5	10	3	2	2	2	3	7	3	2	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
