0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	1	1	0	1	0	2	0	0	1	1	0	0	2	0	3	1	3	3	3	2	4	4	4	5	7	14	12	2	13	16	12	11	12	17	19	10	32	23	25	31	35	37	35	31	29	27	32	30	26	33	42	44	39	23	32	34	35	39	39	36	35	32	42	44	38	52	42	38	52	36	30	22	18	18	23	36	34	37	18	29	21	16	8	15	19	7	6	12	9	10	8	4	5	4	4	5	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	3	1	1	2	1	3	2	1	10	9	6	2	9	10	8	9	15	14	11	15	14	20	21	29	31	16	17	33	29	29	34	27	32	48	27	24	39	30	33	38	34	43	31	36	40	42	35	32	40	34	29	42	47	46	34	34	28	21	28	27	30	29	27	31	32	32	28	30	29	9	15	11	15	9	9	6	2	3	6	6	0	2	4	4	4	1	6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	0	1	0	1	3	0	0	2	0	0	0	0	0	2	7	7	4	5	7	1	7	7	10	13	10	15	9	15	15	18	14	15	27	25	19	21	16	28	30	29	26	34	29	32	30	39	40	32	37	31	35	17	43	39	25	32	28	31	25	41	50	33	39	26	30	33	30	11	14	21	25	25	34	27	15	21	26	16	12	15	7	7	6	4	10	1	4	7	7	4	4	2	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	0	1	0	1	1	0	2	3	0	0	1	0	1	0	0	2	3	9	3	9	10	8	5	9	3	6	15	17	14	13	9	14	23	20	23	24	47	25	27	27	32	35	36	34	33	35	41	45	39	42	43	36	42	38	37	46	45	46	47	36	31	39	38	44	42	42	45	35	39	27	30	25	21	24	33	36	22	36	25	33	31	30	25	13	5	7	6	3	8	9	4	2	5	5	7	1	1	1	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	4	3	7	9	7	8	10	4	15	12	10	6	12	16	8	20	12	17	22	28	30	27	21	25	22	27	17	41	37	33	28	32	44	34	23	34	27	37	33	33	37	30	26	35	31	28	29	44	31	32	27	32	26	26	17	22	26	28	26	14	26	26	23	24	15	9	12	4	6	6	2	4	6	3	0	5	9	5	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	4	10	9	6	9	11	18	13	17	12	18	19	13	21	13	9	24	33	32	20	30	36	29	34	31	34	42	32	41	43	40	34	50	28	40	36	48	36	36	29	38	40	44	32	41	35	42	43	52	45	47	34	25	23	34	32	35	24	27	21	31	35	34	20	17	15	10	2	3	7	14	5	5	1	3	11	4	6	3	2	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	1	0	0	0	0	0	0	0	1	0	1	2	4	6	6	4	5	8	1	15	6	18	13	9	8	15	12	14	9	8	22	25	31	24	26	28	23	25	29	24	35	29	24	23	32	27	30	32	39	36	28	43	38	30	28	33	40	25	28	27	36	36	34	26	22	19	28	38	21	30	22	19	20	24	28	23	25	13	21	8	3	3	4	4	1	3	6	3	4	2	4	8	3	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	1	1	1	0	1	4	2	0	1	4	2	1	5	4	9	7	10	10	11	16	11	11	11	14	18	10	22	15	24	24	18	24	37	21	32	22	39	30	32	32	35	29	32	44	40	43	37	36	35	39	31	41	33	46	31	23	29	39	32	42	31	40	28	45	24	35	24	30	28	26	27	22	29	31	29	18	21	8	3	5	4	1	2	6	0	5	5	9	7	5	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	2	0	1	1	0	1	2	1	1	1	3	4	14	6	4	2	5	6	8	10	9	18	10	16	8	16	21	18	13	17	16	20	34	32	31	42	33	22	39	29	34	35	29	38	42	39	54	35	34	38	52	27	43	34	27	30	28	28	36	28	29	32	31	43	42	39	25	29	20	28	25	32	30	24	26	18	16	14	6	5	2	5	1	5	3	4	10	6	6	5	1	1	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	2	0	0	1	1	1	0	0	0	2	2	1	1	3	6	6	4	3	5	6	7	9	11	17	16	11	17	8	11	14	19	14	17	10	20	15	31	33	47	34	37	34	33	29	28	33	33	40	32	28	37	42	41	39	33	34	36	48	27	32	26	27	27	34	31	42	38	38	40	32	30	15	23	30	30	32	38	27	22	18	18	9	10	9	5	3	5	8	8	7	2	6	1	5	3	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
